call_id,overhead_ns,emulation_mode
428,1766140,ebpf-overhead-only
429,1244710,ebpf-overhead-only
430,1696680,ebpf-overhead-only
431,1245640,ebpf-overhead-only
432,1237420,ebpf-overhead-only
433,1706240,ebpf-overhead-only
434,1261030,ebpf-overhead-only
435,1682230,ebpf-overhead-only
436,1791080,ebpf-overhead-only
437,1185610,ebpf-overhead-only
438,1703720,ebpf-overhead-only
439,1290250,ebpf-overhead-only
440,1266510,ebpf-overhead-only
441,1689890,ebpf-overhead-only
442,1244440,ebpf-overhead-only
443,1696970,ebpf-overhead-only
444,1253290,ebpf-overhead-only
445,1098550,ebpf-overhead-only
446,1708320,ebpf-overhead-only
447,1262920,ebpf-overhead-only
448,1691350,ebpf-overhead-only
449,1680620,ebpf-overhead-only
450,1252820,ebpf-overhead-only
451,1703570,ebpf-overhead-only
452,1271280,ebpf-overhead-only
453,1705400,ebpf-overhead-only
454,1657320,ebpf-overhead-only
455,1271300,ebpf-overhead-only
456,1696050,ebpf-overhead-only
457,1247550,ebpf-overhead-only
458,1714090,ebpf-overhead-only
459,1782780,ebpf-overhead-only
460,1243050,ebpf-overhead-only
461,1778770,ebpf-overhead-only
462,1701060,ebpf-overhead-only
463,1239640,ebpf-overhead-only
464,1701350,ebpf-overhead-only
465,1210220,ebpf-overhead-only
466,4663610,ebpf-overhead-only
467,1247240,ebpf-overhead-only
468,1259530,ebpf-overhead-only
469,1696810,ebpf-overhead-only
470,1295100,ebpf-overhead-only
471,1690450,ebpf-overhead-only
472,1668590,ebpf-overhead-only
473,1263290,ebpf-overhead-only
474,1688130,ebpf-overhead-only
475,1278740,ebpf-overhead-only
476,1717120,ebpf-overhead-only
477,1649070,ebpf-overhead-only
478,1261840,ebpf-overhead-only
479,1690620,ebpf-overhead-only
480,1264170,ebpf-overhead-only
481,1636550,ebpf-overhead-only
482,1244950,ebpf-overhead-only
483,1684120,ebpf-overhead-only
484,1767500,ebpf-overhead-only
485,1204030,ebpf-overhead-only
486,1698040,ebpf-overhead-only
487,1283810,ebpf-overhead-only
488,1268440,ebpf-overhead-only
489,1659920,ebpf-overhead-only
490,1266330,ebpf-overhead-only
491,1692430,ebpf-overhead-only
492,1256290,ebpf-overhead-only
493,1694260,ebpf-overhead-only
494,1254040,ebpf-overhead-only
495,1254630,ebpf-overhead-only
496,1690610,ebpf-overhead-only
497,1296340,ebpf-overhead-only
498,1287370,ebpf-overhead-only
499,1720040,ebpf-overhead-only
