call_id,overhead_ns,emulation_mode
600,16,ebpf-noop-bpftrace-active
601,15,ebpf-noop-bpftrace-active
602,16,ebpf-noop-bpftrace-active
603,16,ebpf-noop-bpftrace-active
604,16,ebpf-noop-bpftrace-active
605,17,ebpf-noop-bpftrace-active
606,17,ebpf-noop-bpftrace-active
607,17,ebpf-noop-bpftrace-active
608,16,ebpf-noop-bpftrace-active
609,15,ebpf-noop-bpftrace-active
610,17,ebpf-noop-bpftrace-active
611,17,ebpf-noop-bpftrace-active
612,17,ebpf-noop-bpftrace-active
613,16,ebpf-noop-bpftrace-active
614,16,ebpf-noop-bpftrace-active
615,16,ebpf-noop-bpftrace-active
616,16,ebpf-noop-bpftrace-active
617,17,ebpf-noop-bpftrace-active
618,16,ebpf-noop-bpftrace-active
619,16,ebpf-noop-bpftrace-active
620,16,ebpf-noop-bpftrace-active
621,16,ebpf-noop-bpftrace-active
622,15,ebpf-noop-bpftrace-active
623,16,ebpf-noop-bpftrace-active
624,16,ebpf-noop-bpftrace-active
625,15,ebpf-noop-bpftrace-active
626,16,ebpf-noop-bpftrace-active
627,16,ebpf-noop-bpftrace-active
628,18,ebpf-noop-bpftrace-active
629,17,ebpf-noop-bpftrace-active
630,16,ebpf-noop-bpftrace-active
631,17,ebpf-noop-bpftrace-active
632,16,ebpf-noop-bpftrace-active
633,16,ebpf-noop-bpftrace-active
634,15,ebpf-noop-bpftrace-active
635,15,ebpf-noop-bpftrace-active
636,16,ebpf-noop-bpftrace-active
637,17,ebpf-noop-bpftrace-active
638,16,ebpf-noop-bpftrace-active
639,16,ebpf-noop-bpftrace-active
640,16,ebpf-noop-bpftrace-active
641,16,ebpf-noop-bpftrace-active
642,17,ebpf-noop-bpftrace-active
643,16,ebpf-noop-bpftrace-active
644,17,ebpf-noop-bpftrace-active
645,17,ebpf-noop-bpftrace-active
646,17,ebpf-noop-bpftrace-active
647,17,ebpf-noop-bpftrace-active
648,16,ebpf-noop-bpftrace-active
649,16,ebpf-noop-bpftrace-active
650,16,ebpf-noop-bpftrace-active
651,16,ebpf-noop-bpftrace-active
652,16,ebpf-noop-bpftrace-active
653,17,ebpf-noop-bpftrace-active
654,15,ebpf-noop-bpftrace-active
655,15,ebpf-noop-bpftrace-active
656,17,ebpf-noop-bpftrace-active
657,16,ebpf-noop-bpftrace-active
658,16,ebpf-noop-bpftrace-active
659,16,ebpf-noop-bpftrace-active
660,16,ebpf-noop-bpftrace-active
661,15,ebpf-noop-bpftrace-active
662,17,ebpf-noop-bpftrace-active
663,16,ebpf-noop-bpftrace-active
664,16,ebpf-noop-bpftrace-active
665,17,ebpf-noop-bpftrace-active
666,17,ebpf-noop-bpftrace-active
667,16,ebpf-noop-bpftrace-active
668,16,ebpf-noop-bpftrace-active
669,16,ebpf-noop-bpftrace-active
670,15,ebpf-noop-bpftrace-active
671,15,ebpf-noop-bpftrace-active
672,16,ebpf-noop-bpftrace-active
673,17,ebpf-noop-bpftrace-active
674,17,ebpf-noop-bpftrace-active
675,16,ebpf-noop-bpftrace-active
676,16,ebpf-noop-bpftrace-active
677,16,ebpf-noop-bpftrace-active
678,16,ebpf-noop-bpftrace-active
679,17,ebpf-noop-bpftrace-active
680,16,ebpf-noop-bpftrace-active
681,17,ebpf-noop-bpftrace-active
682,16,ebpf-noop-bpftrace-active
683,17,ebpf-noop-bpftrace-active
684,16,ebpf-noop-bpftrace-active
685,16,ebpf-noop-bpftrace-active
686,17,ebpf-noop-bpftrace-active
687,17,ebpf-noop-bpftrace-active
688,17,ebpf-noop-bpftrace-active
689,16,ebpf-noop-bpftrace-active
690,15,ebpf-noop-bpftrace-active
691,16,ebpf-noop-bpftrace-active
692,17,ebpf-noop-bpftrace-active
693,18,ebpf-noop-bpftrace-active
694,16,ebpf-noop-bpftrace-active
