call_id,overhead_ns,emulation_mode
482,16,ebpf-noop-with-uprobe
483,15,ebpf-noop-with-uprobe
484,16,ebpf-noop-with-uprobe
485,16,ebpf-noop-with-uprobe
486,16,ebpf-noop-with-uprobe
487,16,ebpf-noop-with-uprobe
488,17,ebpf-noop-with-uprobe
489,16,ebpf-noop-with-uprobe
490,16,ebpf-noop-with-uprobe
491,15,ebpf-noop-with-uprobe
492,17,ebpf-noop-with-uprobe
493,16,ebpf-noop-with-uprobe
494,16,ebpf-noop-with-uprobe
495,15,ebpf-noop-with-uprobe
496,16,ebpf-noop-with-uprobe
497,16,ebpf-noop-with-uprobe
498,17,ebpf-noop-with-uprobe
499,16,ebpf-noop-with-uprobe
