call_id,overhead_ns,emulation_mode
525,15,ebpf-noop-bpftrace
526,16,ebpf-noop-bpftrace
527,15,ebpf-noop-bpftrace
528,16,ebpf-noop-bpftrace
529,16,ebpf-noop-bpftrace
530,17,ebpf-noop-bpftrace
531,17,ebpf-noop-bpftrace
532,16,ebpf-noop-bpftrace
533,16,ebpf-noop-bpftrace
534,15,ebpf-noop-bpftrace
535,16,ebpf-noop-bpftrace
536,16,ebpf-noop-bpftrace
537,16,ebpf-noop-bpftrace
538,16,ebpf-noop-bpftrace
539,15,ebpf-noop-bpftrace
540,15,ebpf-noop-bpftrace
541,16,ebpf-noop-bpftrace
542,16,ebpf-noop-bpftrace
543,16,ebpf-noop-bpftrace
544,15,ebpf-noop-bpftrace
545,16,ebpf-noop-bpftrace
546,16,ebpf-noop-bpftrace
547,16,ebpf-noop-bpftrace
548,16,ebpf-noop-bpftrace
549,16,ebpf-noop-bpftrace
550,16,ebpf-noop-bpftrace
551,16,ebpf-noop-bpftrace
552,17,ebpf-noop-bpftrace
553,16,ebpf-noop-bpftrace
554,15,ebpf-noop-bpftrace
555,16,ebpf-noop-bpftrace
556,15,ebpf-noop-bpftrace
557,16,ebpf-noop-bpftrace
558,17,ebpf-noop-bpftrace
559,16,ebpf-noop-bpftrace
560,16,ebpf-noop-bpftrace
561,16,ebpf-noop-bpftrace
562,16,ebpf-noop-bpftrace
563,16,ebpf-noop-bpftrace
564,16,ebpf-noop-bpftrace
565,15,ebpf-noop-bpftrace
566,16,ebpf-noop-bpftrace
567,16,ebpf-noop-bpftrace
568,16,ebpf-noop-bpftrace
569,15,ebpf-noop-bpftrace
570,16,ebpf-noop-bpftrace
571,15,ebpf-noop-bpftrace
572,16,ebpf-noop-bpftrace
573,15,ebpf-noop-bpftrace
574,16,ebpf-noop-bpftrace
575,15,ebpf-noop-bpftrace
576,17,ebpf-noop-bpftrace
577,16,ebpf-noop-bpftrace
578,16,ebpf-noop-bpftrace
579,16,ebpf-noop-bpftrace
580,17,ebpf-noop-bpftrace
581,15,ebpf-noop-bpftrace
582,15,ebpf-noop-bpftrace
583,16,ebpf-noop-bpftrace
584,15,ebpf-noop-bpftrace
585,16,ebpf-noop-bpftrace
586,16,ebpf-noop-bpftrace
587,16,ebpf-noop-bpftrace
588,16,ebpf-noop-bpftrace
589,15,ebpf-noop-bpftrace
590,15,ebpf-noop-bpftrace
591,16,ebpf-noop-bpftrace
592,15,ebpf-noop-bpftrace
593,15,ebpf-noop-bpftrace
594,16,ebpf-noop-bpftrace
595,16,ebpf-noop-bpftrace
596,16,ebpf-noop-bpftrace
597,17,ebpf-noop-bpftrace
598,16,ebpf-noop-bpftrace
599,17,ebpf-noop-bpftrace
600,15,ebpf-noop-bpftrace
601,15,ebpf-noop-bpftrace
602,15,ebpf-noop-bpftrace
603,16,ebpf-noop-bpftrace
604,16,ebpf-noop-bpftrace
605,16,ebpf-noop-bpftrace
606,15,ebpf-noop-bpftrace
607,16,ebpf-noop-bpftrace
608,15,ebpf-noop-bpftrace
609,14,ebpf-noop-bpftrace
610,16,ebpf-noop-bpftrace
611,16,ebpf-noop-bpftrace
612,16,ebpf-noop-bpftrace
613,16,ebpf-noop-bpftrace
614,15,ebpf-noop-bpftrace
615,15,ebpf-noop-bpftrace
616,15,ebpf-noop-bpftrace
617,15,ebpf-noop-bpftrace
618,15,ebpf-noop-bpftrace
619,16,ebpf-noop-bpftrace
620,16,ebpf-noop-bpftrace
621,16,ebpf-noop-bpftrace
622,15,ebpf-noop-bpftrace
623,16,ebpf-noop-bpftrace
624,14,ebpf-noop-bpftrace
625,15,ebpf-noop-bpftrace
626,16,ebpf-noop-bpftrace
627,15,ebpf-noop-bpftrace
628,17,ebpf-noop-bpftrace
629,16,ebpf-noop-bpftrace
630,16,ebpf-noop-bpftrace
631,16,ebpf-noop-bpftrace
632,16,ebpf-noop-bpftrace
633,16,ebpf-noop-bpftrace
634,15,ebpf-noop-bpftrace
635,16,ebpf-noop-bpftrace
636,15,ebpf-noop-bpftrace
637,16,ebpf-noop-bpftrace
638,16,ebpf-noop-bpftrace
639,16,ebpf-noop-bpftrace
640,16,ebpf-noop-bpftrace
641,17,ebpf-noop-bpftrace
642,15,ebpf-noop-bpftrace
643,15,ebpf-noop-bpftrace
644,15,ebpf-noop-bpftrace
645,16,ebpf-noop-bpftrace
646,16,ebpf-noop-bpftrace
647,17,ebpf-noop-bpftrace
648,16,ebpf-noop-bpftrace
649,17,ebpf-noop-bpftrace
650,15,ebpf-noop-bpftrace
651,16,ebpf-noop-bpftrace
652,16,ebpf-noop-bpftrace
653,16,ebpf-noop-bpftrace
654,16,ebpf-noop-bpftrace
655,16,ebpf-noop-bpftrace
656,16,ebpf-noop-bpftrace
657,15,ebpf-noop-bpftrace
658,15,ebpf-noop-bpftrace
659,15,ebpf-noop-bpftrace
660,16,ebpf-noop-bpftrace
661,17,ebpf-noop-bpftrace
662,16,ebpf-noop-bpftrace
663,16,ebpf-noop-bpftrace
664,15,ebpf-noop-bpftrace
665,17,ebpf-noop-bpftrace
666,16,ebpf-noop-bpftrace
667,16,ebpf-noop-bpftrace
668,15,ebpf-noop-bpftrace
669,16,ebpf-noop-bpftrace
670,16,ebpf-noop-bpftrace
671,16,ebpf-noop-bpftrace
672,16,ebpf-noop-bpftrace
673,16,ebpf-noop-bpftrace
674,15,ebpf-noop-bpftrace
675,15,ebpf-noop-bpftrace
676,16,ebpf-noop-bpftrace
677,16,ebpf-noop-bpftrace
678,16,ebpf-noop-bpftrace
679,16,ebpf-noop-bpftrace
680,16,ebpf-noop-bpftrace
681,16,ebpf-noop-bpftrace
682,16,ebpf-noop-bpftrace
683,16,ebpf-noop-bpftrace
684,17,ebpf-noop-bpftrace
685,17,ebpf-noop-bpftrace
686,16,ebpf-noop-bpftrace
687,16,ebpf-noop-bpftrace
688,15,ebpf-noop-bpftrace
689,16,ebpf-noop-bpftrace
690,15,ebpf-noop-bpftrace
691,17,ebpf-noop-bpftrace
692,16,ebpf-noop-bpftrace
693,17,ebpf-noop-bpftrace
694,15,ebpf-noop-bpftrace
695,15,ebpf-noop-bpftrace
696,15,ebpf-noop-bpftrace
697,15,ebpf-noop-bpftrace
698,16,ebpf-noop-bpftrace
699,16,ebpf-noop-bpftrace
700,16,ebpf-noop-bpftrace
701,16,ebpf-noop-bpftrace
702,16,ebpf-noop-bpftrace
703,16,ebpf-noop-bpftrace
704,17,ebpf-noop-bpftrace
705,16,ebpf-noop-bpftrace
706,16,ebpf-noop-bpftrace
707,15,ebpf-noop-bpftrace
708,16,ebpf-noop-bpftrace
709,16,ebpf-noop-bpftrace
710,15,ebpf-noop-bpftrace
711,15,ebpf-noop-bpftrace
712,17,ebpf-noop-bpftrace
713,16,ebpf-noop-bpftrace
714,17,ebpf-noop-bpftrace
715,15,ebpf-noop-bpftrace
716,15,ebpf-noop-bpftrace
717,16,ebpf-noop-bpftrace
718,16,ebpf-noop-bpftrace
719,15,ebpf-noop-bpftrace
720,16,ebpf-noop-bpftrace
721,16,ebpf-noop-bpftrace
722,16,ebpf-noop-bpftrace
723,16,ebpf-noop-bpftrace
724,15,ebpf-noop-bpftrace
725,15,ebpf-noop-bpftrace
726,15,ebpf-noop-bpftrace
727,16,ebpf-noop-bpftrace
728,15,ebpf-noop-bpftrace
729,16,ebpf-noop-bpftrace
730,16,ebpf-noop-bpftrace
731,15,ebpf-noop-bpftrace
732,15,ebpf-noop-bpftrace
733,15,ebpf-noop-bpftrace
734,16,ebpf-noop-bpftrace
735,17,ebpf-noop-bpftrace
736,16,ebpf-noop-bpftrace
737,16,ebpf-noop-bpftrace
738,16,ebpf-noop-bpftrace
739,15,ebpf-noop-bpftrace
740,16,ebpf-noop-bpftrace
741,16,ebpf-noop-bpftrace
742,16,ebpf-noop-bpftrace
743,15,ebpf-noop-bpftrace
744,16,ebpf-noop-bpftrace
745,15,ebpf-noop-bpftrace
746,16,ebpf-noop-bpftrace
747,17,ebpf-noop-bpftrace
748,15,ebpf-noop-bpftrace
749,15,ebpf-noop-bpftrace
750,15,ebpf-noop-bpftrace
751,15,ebpf-noop-bpftrace
752,16,ebpf-noop-bpftrace
753,16,ebpf-noop-bpftrace
754,16,ebpf-noop-bpftrace
755,16,ebpf-noop-bpftrace
756,15,ebpf-noop-bpftrace
757,15,ebpf-noop-bpftrace
758,16,ebpf-noop-bpftrace
759,16,ebpf-noop-bpftrace
760,17,ebpf-noop-bpftrace
761,16,ebpf-noop-bpftrace
762,16,ebpf-noop-bpftrace
763,17,ebpf-noop-bpftrace
764,15,ebpf-noop-bpftrace
765,15,ebpf-noop-bpftrace
766,15,ebpf-noop-bpftrace
767,16,ebpf-noop-bpftrace
768,16,ebpf-noop-bpftrace
769,16,ebpf-noop-bpftrace
770,16,ebpf-noop-bpftrace
771,15,ebpf-noop-bpftrace
772,15,ebpf-noop-bpftrace
