cb_index,llr_len,decode_us,bit_diff,e2e_us,emulation_mode,source
1245,19200,10837.8,-1,11195.0,gcp_kvm_cxl_bpftime_node1,measured
1246,19200,10832.6,-1,11276.3,gcp_kvm_cxl_bpftime_node1,measured
1247,19200,11015.7,-1,11441.9,gcp_kvm_cxl_bpftime_node1,measured
1248,19200,10862.6,-1,11069.6,gcp_kvm_cxl_bpftime_node1,measured
1249,19200,11038.8,-1,11578.3,gcp_kvm_cxl_bpftime_node1,measured
1250,19200,10995.6,-1,11421.5,gcp_kvm_cxl_bpftime_node1,measured
1251,19200,11021.1,-1,11552.2,gcp_kvm_cxl_bpftime_node1,measured
1252,19200,10805.1,-1,11237.2,gcp_kvm_cxl_bpftime_node1,measured
1253,19200,11241.6,-1,11660.8,gcp_kvm_cxl_bpftime_node1,measured
1254,19200,11120.4,-1,11513.6,gcp_kvm_cxl_bpftime_node1,measured
1255,19200,12360.5,-1,12806.4,gcp_kvm_cxl_bpftime_node1,measured
1256,19200,10804.4,-1,11012.7,gcp_kvm_cxl_bpftime_node1,measured
1257,19200,11264.4,-1,11620.4,gcp_kvm_cxl_bpftime_node1,measured
1258,19200,10991.2,-1,11417.8,gcp_kvm_cxl_bpftime_node1,measured
1259,19200,11054.4,-1,11559.0,gcp_kvm_cxl_bpftime_node1,measured
1260,19200,11046.1,-1,11480.2,gcp_kvm_cxl_bpftime_node1,measured
1261,19200,11300.7,-1,11600.4,gcp_kvm_cxl_bpftime_node1,measured
1262,19200,11181.3,-1,11623.9,gcp_kvm_cxl_bpftime_node1,measured
1263,19200,11141.0,-1,11656.8,gcp_kvm_cxl_bpftime_node1,measured
1264,19200,10834.0,-1,11134.9,gcp_kvm_cxl_bpftime_node1,measured
1265,19200,10797.2,-1,11265.2,gcp_kvm_cxl_bpftime_node1,measured
1266,19200,11000.3,-1,11272.6,gcp_kvm_cxl_bpftime_node1,measured
1267,19200,10803.1,-1,11193.6,gcp_kvm_cxl_bpftime_node1,measured
1268,19200,10970.6,-1,11527.9,gcp_kvm_cxl_bpftime_node1,measured
1269,19200,11329.4,-1,11720.3,gcp_kvm_cxl_bpftime_node1,measured
1270,19200,11086.5,-1,11550.3,gcp_kvm_cxl_bpftime_node1,measured
1271,19200,10674.0,-1,11048.6,gcp_kvm_cxl_bpftime_node1,measured
1272,19200,11304.5,-1,11744.6,gcp_kvm_cxl_bpftime_node1,measured
1273,19200,11338.5,-1,11693.6,gcp_kvm_cxl_bpftime_node1,measured
1274,19200,11042.3,-1,11440.5,gcp_kvm_cxl_bpftime_node1,measured
1275,19200,11054.3,-1,11421.9,gcp_kvm_cxl_bpftime_node1,measured
1276,19200,10591.3,-1,11048.1,gcp_kvm_cxl_bpftime_node1,measured
1277,19200,11059.8,-1,11555.6,gcp_kvm_cxl_bpftime_node1,measured
1278,19200,10770.4,-1,11151.1,gcp_kvm_cxl_bpftime_node1,measured
1279,19200,10743.5,-1,11202.3,gcp_kvm_cxl_bpftime_node1,measured
1280,19200,11181.8,-1,11590.8,gcp_kvm_cxl_bpftime_node1,measured
1281,19200,10650.7,-1,10998.7,gcp_kvm_cxl_bpftime_node1,measured
1282,19200,10803.3,-1,11221.9,gcp_kvm_cxl_bpftime_node1,measured
1283,19200,10627.9,-1,11089.2,gcp_kvm_cxl_bpftime_node1,measured
1284,19200,10842.5,-1,11395.2,gcp_kvm_cxl_bpftime_node1,measured
1285,19200,11152.6,-1,11577.6,gcp_kvm_cxl_bpftime_node1,measured
1286,19200,10925.2,-1,11396.5,gcp_kvm_cxl_bpftime_node1,measured
1287,19200,11226.8,-1,11557.9,gcp_kvm_cxl_bpftime_node1,measured
1288,19200,11109.3,-1,11559.3,gcp_kvm_cxl_bpftime_node1,measured
1289,19200,11130.5,-1,11478.6,gcp_kvm_cxl_bpftime_node1,measured
1290,19200,10581.2,-1,10999.1,gcp_kvm_cxl_bpftime_node1,measured
1291,19200,10860.5,-1,11248.8,gcp_kvm_cxl_bpftime_node1,measured
1292,19200,11323.6,-1,11765.1,gcp_kvm_cxl_bpftime_node1,measured
1293,19200,11214.5,-1,11355.1,gcp_kvm_cxl_bpftime_node1,measured
1294,19200,11432.4,-1,11848.6,gcp_kvm_cxl_bpftime_node1,measured
1295,19200,10934.5,-1,11358.3,gcp_kvm_cxl_bpftime_node1,measured
1296,19200,11151.1,-1,11608.3,gcp_kvm_cxl_bpftime_node1,measured
1297,19200,10866.1,-1,11237.0,gcp_kvm_cxl_bpftime_node1,measured
1298,19200,11369.7,-1,11771.9,gcp_kvm_cxl_bpftime_node1,measured
1299,19200,11309.7,-1,11745.5,gcp_kvm_cxl_bpftime_node1,measured
1300,19200,11046.1,-1,11127.8,gcp_kvm_cxl_bpftime_node1,measured
1301,19200,10963.1,-1,11381.1,gcp_kvm_cxl_bpftime_node1,measured
1302,19200,10657.6,-1,11197.1,gcp_kvm_cxl_bpftime_node1,measured
1303,19200,11178.1,-1,11385.9,gcp_kvm_cxl_bpftime_node1,measured
1304,19200,11058.7,-1,11485.2,gcp_kvm_cxl_bpftime_node1,measured
1305,19200,10741.9,-1,11007.7,gcp_kvm_cxl_bpftime_node1,measured
1306,19200,11311.3,-1,11748.5,gcp_kvm_cxl_bpftime_node1,measured
1307,19200,11353.7,-1,11722.5,gcp_kvm_cxl_bpftime_node1,measured
1308,19200,11039.0,-1,11345.3,gcp_kvm_cxl_bpftime_node1,measured
1309,19200,11189.4,-1,11581.9,gcp_kvm_cxl_bpftime_node1,measured
1310,19200,10936.8,-1,11370.2,gcp_kvm_cxl_bpftime_node1,measured
1311,19200,11310.5,-1,11768.7,gcp_kvm_cxl_bpftime_node1,measured
1312,19200,10792.3,-1,11220.3,gcp_kvm_cxl_bpftime_node1,measured
1313,19200,10857.7,-1,11417.6,gcp_kvm_cxl_bpftime_node1,measured
1314,19200,11228.0,-1,11657.9,gcp_kvm_cxl_bpftime_node1,measured
1315,19200,10622.0,-1,11101.3,gcp_kvm_cxl_bpftime_node1,measured
1316,19200,11046.1,-1,11499.6,gcp_kvm_cxl_bpftime_node1,measured
1317,19200,10698.5,-1,11062.6,gcp_kvm_cxl_bpftime_node1,measured
1318,19200,11207.4,-1,11664.0,gcp_kvm_cxl_bpftime_node1,measured
1319,19200,11124.0,-1,11489.9,gcp_kvm_cxl_bpftime_node1,measured
1320,19200,11139.2,-1,11586.5,gcp_kvm_cxl_bpftime_node1,measured
1321,19200,10881.6,-1,11234.6,gcp_kvm_cxl_bpftime_node1,measured
1322,19200,11193.3,-1,11583.5,gcp_kvm_cxl_bpftime_node1,measured
1323,19200,11101.1,-1,11380.9,gcp_kvm_cxl_bpftime_node1,measured
1324,19200,10944.3,-1,11326.9,gcp_kvm_cxl_bpftime_node1,measured
1325,19200,11266.9,-1,11762.0,gcp_kvm_cxl_bpftime_node1,measured
1326,19200,10996.8,-1,11434.2,gcp_kvm_cxl_bpftime_node1,measured
1327,19200,11252.6,-1,11672.4,gcp_kvm_cxl_bpftime_node1,measured
1328,19200,10633.2,-1,11075.5,gcp_kvm_cxl_bpftime_node1,measured
1329,19200,10612.6,-1,11077.0,gcp_kvm_cxl_bpftime_node1,measured
1330,19200,10950.9,-1,11328.9,gcp_kvm_cxl_bpftime_node1,measured
1331,19200,11228.5,-1,11642.4,gcp_kvm_cxl_bpftime_node1,measured
1332,19200,11264.0,-1,11760.3,gcp_kvm_cxl_bpftime_node1,measured
1333,19200,10648.3,-1,11110.8,gcp_kvm_cxl_bpftime_node1,measured
1334,19200,10824.4,-1,11293.0,gcp_kvm_cxl_bpftime_node1,measured
1335,19200,11028.5,-1,11355.0,gcp_kvm_cxl_bpftime_node1,measured
1336,19200,11118.4,-1,11686.0,gcp_kvm_cxl_bpftime_node1,measured
1337,19200,10933.6,-1,11315.7,gcp_kvm_cxl_bpftime_node1,measured
1338,19200,10884.1,-1,11463.6,gcp_kvm_cxl_bpftime_node1,measured
1339,19200,11284.7,-1,11714.5,gcp_kvm_cxl_bpftime_node1,measured
1340,19200,11454.3,-1,11590.8,gcp_kvm_cxl_bpftime_node1,measured
1341,19200,10960.4,-1,11260.6,gcp_kvm_cxl_bpftime_node1,measured
1342,19200,10601.8,-1,11165.5,gcp_kvm_cxl_bpftime_node1,measured
1343,19200,11387.0,-1,11738.7,gcp_kvm_cxl_bpftime_node1,measured
1344,19200,11082.2,-1,11553.9,gcp_kvm_cxl_bpftime_node1,measured
1345,19200,10992.4,-1,11300.9,gcp_kvm_cxl_bpftime_node1,measured
1346,19200,11151.4,-1,11482.6,gcp_kvm_cxl_bpftime_node1,measured
1347,19200,11194.0,-1,11621.8,gcp_kvm_cxl_bpftime_node1,measured
1348,19200,11259.5,-1,11711.8,gcp_kvm_cxl_bpftime_node1,measured
1349,19200,10714.1,-1,11257.4,gcp_kvm_cxl_bpftime_node1,measured
1350,19200,10792.7,-1,11013.5,gcp_kvm_cxl_bpftime_node1,measured
1351,19200,10552.2,-1,11011.4,gcp_kvm_cxl_bpftime_node1,measured
1352,19200,10783.6,-1,11289.8,gcp_kvm_cxl_bpftime_node1,measured
1353,19200,10976.1,-1,11318.2,gcp_kvm_cxl_bpftime_node1,measured
1354,19200,11237.3,-1,11670.0,gcp_kvm_cxl_bpftime_node1,measured
1355,19200,10880.8,-1,11315.4,gcp_kvm_cxl_bpftime_node1,measured
1356,19200,11130.0,-1,11560.2,gcp_kvm_cxl_bpftime_node1,measured
1357,19200,11210.0,-1,11621.7,gcp_kvm_cxl_bpftime_node1,measured
1358,19200,10676.6,-1,11114.8,gcp_kvm_cxl_bpftime_node1,measured
1359,19200,10895.4,-1,11349.5,gcp_kvm_cxl_bpftime_node1,measured
1360,19200,11353.1,-1,11713.9,gcp_kvm_cxl_bpftime_node1,measured
1361,19200,11073.1,-1,11353.5,gcp_kvm_cxl_bpftime_node1,measured
1362,19200,11043.5,-1,11282.2,gcp_kvm_cxl_bpftime_node1,measured
1363,19200,10575.4,-1,11012.5,gcp_kvm_cxl_bpftime_node1,measured
1364,19200,11260.5,-1,11534.3,gcp_kvm_cxl_bpftime_node1,measured
1365,19200,11059.4,-1,11518.2,gcp_kvm_cxl_bpftime_node1,measured
1366,19200,11320.1,-1,11785.7,gcp_kvm_cxl_bpftime_node1,measured
1367,19200,11170.4,-1,11669.0,gcp_kvm_cxl_bpftime_node1,measured
1368,19200,11044.5,-1,11361.9,gcp_kvm_cxl_bpftime_node1,measured
1369,19200,11006.7,-1,11345.9,gcp_kvm_cxl_bpftime_node1,measured
1370,19200,10976.1,-1,11264.7,gcp_kvm_cxl_bpftime_node1,measured
1371,19200,11049.5,-1,11469.7,gcp_kvm_cxl_bpftime_node1,measured
1372,19200,10571.7,-1,11030.6,gcp_kvm_cxl_bpftime_node1,measured
1373,19200,11090.9,-1,11538.8,gcp_kvm_cxl_bpftime_node1,measured
1374,19200,11390.3,-1,11816.2,gcp_kvm_cxl_bpftime_node1,measured
1375,19200,10952.6,-1,11319.5,gcp_kvm_cxl_bpftime_node1,measured
1376,19200,11199.5,-1,11742.7,gcp_kvm_cxl_bpftime_node1,measured
1377,19200,11093.6,-1,11526.2,gcp_kvm_cxl_bpftime_node1,measured
1378,19200,11329.7,-1,11778.2,gcp_kvm_cxl_bpftime_node1,measured
1379,19200,11175.1,-1,11668.7,gcp_kvm_cxl_bpftime_node1,measured
1380,19200,11002.1,-1,11427.7,gcp_kvm_cxl_bpftime_node1,measured
1381,19200,10537.0,-1,10915.8,gcp_kvm_cxl_bpftime_node1,measured
1382,19200,10613.1,-1,11105.1,gcp_kvm_cxl_bpftime_node1,measured
1383,19200,11176.3,-1,11556.1,gcp_kvm_cxl_bpftime_node1,measured
1384,19200,10683.9,-1,11051.2,gcp_kvm_cxl_bpftime_node1,measured
1385,19200,10897.8,-1,11195.7,gcp_kvm_cxl_bpftime_node1,measured
1386,19200,10523.2,-1,10973.1,gcp_kvm_cxl_bpftime_node1,measured
1387,19200,10592.1,-1,10952.9,gcp_kvm_cxl_bpftime_node1,measured
1388,19200,11207.9,-1,11599.2,gcp_kvm_cxl_bpftime_node1,measured
1389,19200,11129.7,-1,11487.9,gcp_kvm_cxl_bpftime_node1,measured
1390,19200,10875.1,-1,11172.8,gcp_kvm_cxl_bpftime_node1,measured
1391,19200,11327.1,-1,11761.6,gcp_kvm_cxl_bpftime_node1,measured
1392,19200,10632.1,-1,11064.3,gcp_kvm_cxl_bpftime_node1,measured
1393,19200,10848.3,-1,11276.3,gcp_kvm_cxl_bpftime_node1,measured
1394,19200,11167.5,-1,11432.9,gcp_kvm_cxl_bpftime_node1,measured
1395,19200,10837.5,-1,11183.8,gcp_kvm_cxl_bpftime_node1,measured
1396,19200,10650.2,-1,11075.7,gcp_kvm_cxl_bpftime_node1,measured
1397,19200,10775.1,-1,11201.7,gcp_kvm_cxl_bpftime_node1,measured
1398,19200,11251.2,-1,11654.1,gcp_kvm_cxl_bpftime_node1,measured
1399,19200,10770.2,-1,11221.5,gcp_kvm_cxl_bpftime_node1,measured
1400,19200,11124.4,-1,11349.5,gcp_kvm_cxl_bpftime_node1,measured
1401,19200,10553.7,-1,10910.2,gcp_kvm_cxl_bpftime_node1,measured
1402,19200,10530.1,-1,10829.3,gcp_kvm_cxl_bpftime_node1,measured
1403,19200,10781.4,-1,11141.8,gcp_kvm_cxl_bpftime_node1,measured
1404,19200,10533.1,-1,10877.8,gcp_kvm_cxl_bpftime_node1,measured
1405,19200,10782.4,-1,11218.4,gcp_kvm_cxl_bpftime_node1,measured
1406,19200,11096.5,-1,11625.2,gcp_kvm_cxl_bpftime_node1,measured
1407,19200,10907.1,-1,11231.7,gcp_kvm_cxl_bpftime_node1,measured
1408,19200,10817.6,-1,11194.6,gcp_kvm_cxl_bpftime_node1,measured
1409,19200,11216.7,-1,11746.7,gcp_kvm_cxl_bpftime_node1,measured
1410,19200,11199.3,-1,11676.8,gcp_kvm_cxl_bpftime_node1,measured
1411,19200,11079.7,-1,11424.7,gcp_kvm_cxl_bpftime_node1,measured
1412,19200,11521.3,-1,11836.8,gcp_kvm_cxl_bpftime_node1,measured
1413,19200,10949.2,-1,11255.4,gcp_kvm_cxl_bpftime_node1,measured
1414,19200,11319.9,-1,11619.0,gcp_kvm_cxl_bpftime_node1,measured
1415,19200,10917.3,-1,11325.7,gcp_kvm_cxl_bpftime_node1,measured
1416,19200,11101.4,-1,11627.6,gcp_kvm_cxl_bpftime_node1,measured
1417,19200,11323.9,-1,11750.2,gcp_kvm_cxl_bpftime_node1,measured
1418,19200,10566.0,-1,10854.4,gcp_kvm_cxl_bpftime_node1,measured
1419,19200,11296.5,-1,11690.5,gcp_kvm_cxl_bpftime_node1,measured
1420,19200,11028.9,-1,11573.2,gcp_kvm_cxl_bpftime_node1,measured
1421,19200,11170.0,-1,11527.6,gcp_kvm_cxl_bpftime_node1,measured
1422,19200,11150.4,-1,11646.5,gcp_kvm_cxl_bpftime_node1,measured
1423,19200,10972.5,-1,11280.1,gcp_kvm_cxl_bpftime_node1,measured
1424,19200,10726.7,-1,11128.0,gcp_kvm_cxl_bpftime_node1,measured
1425,19200,10476.4,-1,10941.3,gcp_kvm_cxl_bpftime_node1,measured
1426,19200,11145.8,-1,11611.4,gcp_kvm_cxl_bpftime_node1,measured
1427,19200,10555.3,-1,10925.2,gcp_kvm_cxl_bpftime_node1,measured
1428,19200,11199.0,-1,11603.4,gcp_kvm_cxl_bpftime_node1,measured
1429,19200,11153.1,-1,11593.9,gcp_kvm_cxl_bpftime_node1,measured
1430,19200,11237.3,-1,11736.7,gcp_kvm_cxl_bpftime_node1,measured
1431,19200,11095.0,-1,11404.7,gcp_kvm_cxl_bpftime_node1,measured
1432,19200,10938.5,-1,11331.2,gcp_kvm_cxl_bpftime_node1,measured
1433,19200,11147.3,-1,11434.1,gcp_kvm_cxl_bpftime_node1,measured
1434,19200,11165.5,-1,11709.4,gcp_kvm_cxl_bpftime_node1,measured
1435,19200,11204.6,-1,11667.7,gcp_kvm_cxl_bpftime_node1,measured
1436,19200,10986.1,-1,11412.7,gcp_kvm_cxl_bpftime_node1,measured
1437,19200,11217.9,-1,11680.8,gcp_kvm_cxl_bpftime_node1,measured
1438,19200,11378.7,-1,11823.7,gcp_kvm_cxl_bpftime_node1,measured
1439,19200,10897.7,-1,11092.6,gcp_kvm_cxl_bpftime_node1,measured
1440,19200,11425.5,-1,11787.2,gcp_kvm_cxl_bpftime_node1,measured
1441,19200,11375.0,-1,11825.3,gcp_kvm_cxl_bpftime_node1,measured
1442,19200,11146.2,-1,11537.8,gcp_kvm_cxl_bpftime_node1,measured
1443,19200,11280.3,-1,11720.1,gcp_kvm_cxl_bpftime_node1,measured
1444,19200,10999.3,-1,11434.0,gcp_kvm_cxl_bpftime_node1,measured
1445,19200,11161.7,-1,11649.0,gcp_kvm_cxl_bpftime_node1,measured
1446,19200,10908.6,-1,11350.8,gcp_kvm_cxl_bpftime_node1,measured
1447,19200,11128.2,-1,11412.8,gcp_kvm_cxl_bpftime_node1,measured
1448,19200,11357.9,-1,11766.4,gcp_kvm_cxl_bpftime_node1,measured
1449,19200,10930.5,-1,11418.3,gcp_kvm_cxl_bpftime_node1,measured
1450,19200,11055.1,-1,11390.2,gcp_kvm_cxl_bpftime_node1,measured
1451,19200,10963.5,-1,11363.7,gcp_kvm_cxl_bpftime_node1,measured
1452,19200,11177.6,-1,11592.5,gcp_kvm_cxl_bpftime_node1,measured
1453,19200,10723.0,-1,11115.2,gcp_kvm_cxl_bpftime_node1,measured
1454,19200,10492.5,-1,10958.0,gcp_kvm_cxl_bpftime_node1,measured
1455,19200,11258.3,-1,11776.2,gcp_kvm_cxl_bpftime_node1,measured
1456,19200,10920.4,-1,11492.9,gcp_kvm_cxl_bpftime_node1,measured
1457,19200,10987.2,-1,11331.7,gcp_kvm_cxl_bpftime_node1,measured
1458,19200,11459.0,-1,11901.0,gcp_kvm_cxl_bpftime_node1,measured
1459,19200,11254.8,-1,11646.0,gcp_kvm_cxl_bpftime_node1,measured
1460,19200,11214.2,-1,11619.2,gcp_kvm_cxl_bpftime_node1,measured
1461,19200,10831.4,-1,11276.6,gcp_kvm_cxl_bpftime_node1,measured
1462,19200,11024.9,-1,11434.4,gcp_kvm_cxl_bpftime_node1,measured
1463,19200,10674.1,-1,11248.8,gcp_kvm_cxl_bpftime_node1,measured
1464,19200,11155.2,-1,11613.8,gcp_kvm_cxl_bpftime_node1,measured
1465,19200,10872.9,-1,11308.7,gcp_kvm_cxl_bpftime_node1,measured
1466,19200,11155.8,-1,11628.2,gcp_kvm_cxl_bpftime_node1,measured
1467,19200,10858.9,-1,11220.0,gcp_kvm_cxl_bpftime_node1,measured
1468,19200,11147.1,-1,11533.2,gcp_kvm_cxl_bpftime_node1,measured
1469,19200,10593.6,-1,10929.5,gcp_kvm_cxl_bpftime_node1,measured
1470,19200,10767.9,-1,11211.8,gcp_kvm_cxl_bpftime_node1,measured
1471,19200,11214.0,-1,11565.4,gcp_kvm_cxl_bpftime_node1,measured
1472,19200,11226.6,-1,11453.7,gcp_kvm_cxl_bpftime_node1,measured
1473,19200,11457.5,-1,11747.2,gcp_kvm_cxl_bpftime_node1,measured
1474,19200,11334.9,-1,11770.8,gcp_kvm_cxl_bpftime_node1,measured
1475,19200,11256.9,-1,11651.1,gcp_kvm_cxl_bpftime_node1,measured
1476,19200,11023.3,-1,11405.3,gcp_kvm_cxl_bpftime_node1,measured
1477,19200,10722.6,-1,10985.8,gcp_kvm_cxl_bpftime_node1,measured
1478,19200,11025.5,-1,11349.1,gcp_kvm_cxl_bpftime_node1,measured
1479,19200,11239.8,-1,11728.1,gcp_kvm_cxl_bpftime_node1,measured
1480,19200,11192.8,-1,11531.6,gcp_kvm_cxl_bpftime_node1,measured
1481,19200,11415.6,-1,11872.2,gcp_kvm_cxl_bpftime_node1,measured
1482,19200,10617.0,-1,11061.0,gcp_kvm_cxl_bpftime_node1,measured
1483,19200,10499.1,-1,10934.0,gcp_kvm_cxl_bpftime_node1,measured
1484,19200,11123.7,-1,11572.8,gcp_kvm_cxl_bpftime_node1,measured
1485,19200,11081.8,-1,11533.3,gcp_kvm_cxl_bpftime_node1,measured
1486,19200,11169.4,-1,11629.9,gcp_kvm_cxl_bpftime_node1,measured
1487,19200,11278.0,-1,11694.1,gcp_kvm_cxl_bpftime_node1,measured
1488,19200,10838.4,-1,11256.3,gcp_kvm_cxl_bpftime_node1,measured
1489,19200,10567.5,-1,10908.8,gcp_kvm_cxl_bpftime_node1,measured
1490,19200,10927.0,-1,11340.2,gcp_kvm_cxl_bpftime_node1,measured
1491,19200,11182.9,-1,11619.1,gcp_kvm_cxl_bpftime_node1,measured
1492,19200,10561.1,-1,10855.8,gcp_kvm_cxl_bpftime_node1,measured
1493,19200,10609.3,-1,10877.8,gcp_kvm_cxl_bpftime_node1,measured
1494,19200,11124.8,-1,11456.3,gcp_kvm_cxl_bpftime_node1,measured
1495,19200,11314.3,-1,11593.0,gcp_kvm_cxl_bpftime_node1,measured
1496,19200,11224.3,-1,11677.4,gcp_kvm_cxl_bpftime_node1,measured
1497,19200,11180.1,-1,11549.9,gcp_kvm_cxl_bpftime_node1,measured
1498,19200,10809.3,-1,11113.9,gcp_kvm_cxl_bpftime_node1,measured
1499,19200,10975.5,-1,11515.0,gcp_kvm_cxl_bpftime_node1,measured
1500,19200,11239.4,-1,11379.8,gcp_kvm_cxl_bpftime_node1,measured
1501,19200,11277.2,-1,11560.9,gcp_kvm_cxl_bpftime_node1,measured
1502,19200,11124.4,-1,11496.2,gcp_kvm_cxl_bpftime_node1,measured
1503,19200,10625.6,-1,11102.9,gcp_kvm_cxl_bpftime_node1,measured
1504,19200,10486.5,-1,10947.9,gcp_kvm_cxl_bpftime_node1,measured
1505,19200,10491.2,-1,10948.0,gcp_kvm_cxl_bpftime_node1,measured
1506,19200,10747.5,-1,11190.7,gcp_kvm_cxl_bpftime_node1,measured
1507,19200,10946.3,-1,11273.5,gcp_kvm_cxl_bpftime_node1,measured
1508,19200,11211.8,-1,11491.9,gcp_kvm_cxl_bpftime_node1,measured
1509,19200,11072.4,-1,11580.8,gcp_kvm_cxl_bpftime_node1,measured
1510,19200,10548.5,-1,10901.1,gcp_kvm_cxl_bpftime_node1,measured
1511,19200,10796.7,-1,11157.5,gcp_kvm_cxl_bpftime_node1,measured
1512,19200,10540.5,-1,10818.0,gcp_kvm_cxl_bpftime_node1,measured
1513,19200,10903.5,-1,11191.3,gcp_kvm_cxl_bpftime_node1,measured
1514,19200,10963.1,-1,11460.4,gcp_kvm_cxl_bpftime_node1,measured
1515,19200,11217.2,-1,11493.8,gcp_kvm_cxl_bpftime_node1,measured
1516,19200,11183.5,-1,11715.2,gcp_kvm_cxl_bpftime_node1,measured
1517,19200,10960.2,-1,11405.3,gcp_kvm_cxl_bpftime_node1,measured
1518,19200,11286.4,-1,11822.8,gcp_kvm_cxl_bpftime_node1,measured
1519,19200,11432.4,-1,11820.8,gcp_kvm_cxl_bpftime_node1,measured
1520,19200,11131.5,-1,11516.9,gcp_kvm_cxl_bpftime_node1,measured
1521,19200,11071.7,-1,11592.9,gcp_kvm_cxl_bpftime_node1,measured
1522,19200,11277.9,-1,11647.4,gcp_kvm_cxl_bpftime_node1,measured
1523,19200,11217.9,-1,11659.0,gcp_kvm_cxl_bpftime_node1,measured
1524,19200,10466.0,-1,10863.8,gcp_kvm_cxl_bpftime_node1,measured
1525,19200,11243.1,-1,11581.1,gcp_kvm_cxl_bpftime_node1,measured
1526,19200,10737.9,-1,11167.1,gcp_kvm_cxl_bpftime_node1,measured
1527,19200,11353.6,-1,11771.1,gcp_kvm_cxl_bpftime_node1,measured
1528,19200,10894.4,-1,11177.4,gcp_kvm_cxl_bpftime_node1,measured
1529,19200,11033.5,-1,11373.9,gcp_kvm_cxl_bpftime_node1,measured
1530,19200,11017.7,-1,11424.6,gcp_kvm_cxl_bpftime_node1,measured
1531,19200,10739.1,-1,11144.0,gcp_kvm_cxl_bpftime_node1,measured
1532,19200,11205.1,-1,11519.3,gcp_kvm_cxl_bpftime_node1,measured
1533,19200,11346.6,-1,11741.0,gcp_kvm_cxl_bpftime_node1,measured
1534,19200,11159.8,-1,11653.1,gcp_kvm_cxl_bpftime_node1,measured
1535,19200,10769.5,-1,11075.8,gcp_kvm_cxl_bpftime_node1,measured
1536,19200,10947.6,-1,11454.1,gcp_kvm_cxl_bpftime_node1,measured
1537,19200,10988.7,-1,11329.5,gcp_kvm_cxl_bpftime_node1,measured
1538,19200,11073.7,-1,11423.1,gcp_kvm_cxl_bpftime_node1,measured
1539,19200,10592.6,-1,11064.8,gcp_kvm_cxl_bpftime_node1,measured
1540,19200,10814.7,-1,11321.4,gcp_kvm_cxl_bpftime_node1,measured
1541,19200,11195.9,-1,11640.0,gcp_kvm_cxl_bpftime_node1,measured
1542,19200,11082.1,-1,11460.4,gcp_kvm_cxl_bpftime_node1,measured
1543,19200,11158.0,-1,11583.9,gcp_kvm_cxl_bpftime_node1,measured
1544,19200,11294.2,-1,11711.2,gcp_kvm_cxl_bpftime_node1,measured
1545,19200,11310.4,-1,11717.6,gcp_kvm_cxl_bpftime_node1,measured
1546,19200,11034.2,-1,11414.4,gcp_kvm_cxl_bpftime_node1,measured
1547,19200,11088.9,-1,11480.3,gcp_kvm_cxl_bpftime_node1,measured
1548,19200,10691.5,-1,11068.6,gcp_kvm_cxl_bpftime_node1,measured
1549,19200,10669.5,-1,11028.6,gcp_kvm_cxl_bpftime_node1,measured
1550,19200,10929.8,-1,11251.4,gcp_kvm_cxl_bpftime_node1,measured
1551,19200,10553.1,-1,10902.7,gcp_kvm_cxl_bpftime_node1,measured
1552,19200,11285.9,-1,11572.5,gcp_kvm_cxl_bpftime_node1,measured
1553,19200,10894.5,-1,11325.7,gcp_kvm_cxl_bpftime_node1,measured
1554,19200,11412.8,-1,11721.8,gcp_kvm_cxl_bpftime_node1,measured
1555,19200,11356.1,-1,11788.1,gcp_kvm_cxl_bpftime_node1,measured
1556,19200,11148.4,-1,11571.0,gcp_kvm_cxl_bpftime_node1,measured
1557,19200,11282.0,-1,11667.6,gcp_kvm_cxl_bpftime_node1,measured
1558,19200,11139.5,-1,11569.1,gcp_kvm_cxl_bpftime_node1,measured
1559,19200,11100.8,-1,11534.8,gcp_kvm_cxl_bpftime_node1,measured
1560,19200,10576.0,-1,10964.8,gcp_kvm_cxl_bpftime_node1,measured
1561,19200,10833.7,-1,11216.1,gcp_kvm_cxl_bpftime_node1,measured
1562,19200,10672.5,-1,11041.4,gcp_kvm_cxl_bpftime_node1,measured
1563,19200,10582.7,-1,11048.6,gcp_kvm_cxl_bpftime_node1,measured
1564,19200,11220.4,-1,11690.9,gcp_kvm_cxl_bpftime_node1,measured
1565,19200,11339.1,-1,11634.3,gcp_kvm_cxl_bpftime_node1,measured
1566,19200,11346.0,-1,11783.9,gcp_kvm_cxl_bpftime_node1,measured
1567,19200,11609.4,-1,12009.3,gcp_kvm_cxl_bpftime_node1,measured
1568,19200,10923.3,-1,11330.0,gcp_kvm_cxl_bpftime_node1,measured
1569,19200,10942.7,-1,11226.0,gcp_kvm_cxl_bpftime_node1,measured
1570,19200,11147.5,-1,11552.6,gcp_kvm_cxl_bpftime_node1,measured
1571,19200,11225.3,-1,11525.4,gcp_kvm_cxl_bpftime_node1,measured
1572,19200,11102.8,-1,11505.7,gcp_kvm_cxl_bpftime_node1,measured
1573,19200,11166.1,-1,11622.6,gcp_kvm_cxl_bpftime_node1,measured
1574,19200,11234.8,-1,11708.7,gcp_kvm_cxl_bpftime_node1,measured
1575,19200,11302.2,-1,11785.1,gcp_kvm_cxl_bpftime_node1,measured
1576,19200,11352.2,-1,11785.1,gcp_kvm_cxl_bpftime_node1,measured
